imdb_title_id,year,duration,country,avg_vote,,,,
tt0295362,2000,90,Japan,6.6,,,,
tt0295368,2001,120,South Korea,6.9,,,,
tt0295372,1998,105,South Korea,5.7,,,,
tt0295375,2002,85,Germany,4.6,,,,
tt0295423,2000,97,Venezuela,6.5,,,,
tt0295427,2002,80,USA,3.3,,,,
tt0295461,2001,94,Hong Kong,5.8,,,,
tt0295473,2001,98,"Italy, Spain",4.3,,,,
tt0295492,1983,80,Czechoslovakia,6.8,,,,
tt0295522,2001,91,Germany,5.1,,,,
tt0295526,2002,89,Canada,6.2,,,,
tt0295529,2003,100,USA,3.5,,,,
tt0295538,2002,100,South Africa,6.4,,,,
tt0295539,1995,80,Italy,4.4,,,,
tt0295552,2001,99,Canada,6.4,,,,
tt0295578,2001,95,Hong Kong,5.8,,,,
tt0295581,2001,98,Spain,6.5,,,,
tt0295590,2005,94,"USA, Italy",3.6,,,,
tt0295603,2001,150,India,5.1,,,,
tt0295605,2005,106,USA,4.7,,,,
tt0295629,2001,96,Poland,5.8,,,,
tt0295634,2001,111,Japan,6.8,,,,
tt0295636,2001,90,Switzerland,6.9,,,,
tt0295640,2001,82,Germany,4.2,,,,
tt0295661,2001,89,"France, Albania",6.2,,,,
tt0295671,2001,100,Italy,7.2,,,,
tt0295682,2001,86,"UK, France, Germany, India, USA",6.7,,,,
tt0295700,2003,84,"USA, Germany, Canada",6.1,,,,
tt0295701,2002,124,USA,5.9,,,,
tt0295718,2003,88,Australia,5.7,,,,
tt0295721,2003,84,France,5.8,,,,
tt0295725,2002,95,USA,5.2,,,,
tt0295730,1977,74,Albania,7.3,,,,
tt0295736,2002,98,France,4.3,,,,
tt0295743,2002,90,France,6.7,,,,
tt0295845,1966,87,Turkey,5.1,,,,
tt0295867,1997,104,South Korea,7.1,,,,
tt0295876,2002,90,Australia,7.0,,,,
tt0295884,2003,85,USA,2.4,,,,
tt0295898,1979,125,Egypt,7.0,,,,
tt0295925,2001,92,"Canada, UK, Bulgaria, Italy",2.7,,,,
tt0295955,1990,82,Argentina,5.5,,,,
tt0295956,1991,85,Argentina,5.4,,,,
tt0295959,2001,92,"Italy, Argentina",6.6,,,,
tt0295989,2001,102,"UK, Bulgaria, Canada",3.2,,,,
tt0296008,2001,98,"France, Algeria",5.8,,,,
tt0296032,2001,86,Japan,5.2,,,,
tt0296042,2001,129,Japan,7.0,,,,
tt0296099,2002,110,"Portugal, France, Luxembourg",6.4,,,,
tt0296144,2002,100,"Italy, UK",6.9,,,,
tt0296145,2002,96,Italy,5.9,,,,
tt0296166,2002,90,USA,6.9,,,,
tt0296177,1986,71,Japan,4.6,,,,
tt0296210,2001,77,France,6.6,,,,
tt0296236,1996,99,Japan,6.7,,,,
tt0296296,2000,86,Greece,4.3,,,,
tt0296492,1996,102,South Korea,6.6,,,,
tt0296571,2002,96,"France, Belgium",6.8,,,,
tt0296572,2004,119,USA,6.7,,,,
tt0296574,2002,155,India,8.0,,,,
tt0296587,2003,106,Belgium,6.3,,,,
tt0296591,2002,105,France,5.8,,,,
tt0296610,1968,97,Turkey,5.8,,,,
tt0296619,2003,90,"France, South Korea",6.8,,,,
tt0296621,2001,103,India,6.1,,,,
tt0296625,2002,86,France,6.1,,,,
tt0296649,1999,105,South Korea,5.8,,,,
tt0296658,2001,112,South Korea,7.3,,,,
tt0296686,2002,98,France,6.2,,,,
tt0296696,2001,107,South Korea,6.4,,,,
tt0296705,1993,150,India,5.3,,,,
tt0296707,2001,85,Canada,7.1,,,,
tt0296711,2002,89,USA,5.4,,,,
tt0296712,2002,90,"Denmark, Sweden, Norway",5.9,,,,
tt0296766,2004,89,USA,4.5,,,,
tt0296788,2001,85,Denmark,4.3,,,,
tt0296809,2001,61,"Portugal, France",7.1,,,,
tt0296842,2001,80,Germany,7.1,,,,
tt0296845,2001,96,USA,6.4,,,,
tt0296846,2001,95,Italy,5.5,,,,
tt0296859,1971,89,Turkey,6.5,,,,
tt0296915,2002,86,"Argentina, Netherlands, France, Spain, Italy",7.6,,,,
tt0296919,2001,93,Federal Republic of Yugoslavia,5.5,,,,
tt0296922,2002,92,Mexico,5.7,,,,
tt0297037,2002,109,USA,6.5,,,,
tt0297038,2000,90,"Japan, Hong Kong",6.5,,,,
tt0297067,2001,157,India,6.5,,,,
tt0297071,2000,117,South Korea,5.4,,,,
tt0297080,2001,90,USA,3.9,,,,
tt0297132,2001,90,Romania,5.9,,,,
tt0297149,1975,87,France,2.8,,,,
tt0297162,2002,98,"USA, Germany",4.6,,,,
tt0297168,2001,104,South Korea,6.0,,,,
tt0297181,2002,97,"USA, Hungary",5.4,,,,
tt0297189,2002,100,UK,7.0,,,,
tt0297213,2002,83,Romania,7.2,,,,
tt0297221,2002,96,USA,6.3,,,,
tt0297234,2002,103,Sweden,5.4,,,,
tt0297241,2001,131,India,5.3,,,,
tt0297247,2002,115,Federal Republic of Yugoslavia,7.1,,,,
tt0297284,2004,106,"Netherlands, UK, Finland, USA",6.4,,,,
tt0297314,2002,95,France,5.5,,,,
tt0297316,2001,106,"Turkey, Hungary",6.5,,,,
tt0297319,2001,104,Federal Republic of Yugoslavia,3.8,,,,
tt0297389,2004,104,USA,6.1,,,,
tt0297398,2001,102,"France, Egypt",4.5,,,,
tt0297403,2001,90,UK,6.0,,,,
tt0297414,2001,104,South Korea,5.2,,,,
tt0297416,1987,123,India,4.2,,,,
tt0297447,1991,84,Italy,3.2,,,,
tt0297456,2001,108,Spain,5.3,,,,
tt0297462,2001,109,South Korea,6.8,,,,
tt0297472,1999,96,South Korea,6.3,,,,
tt0297707,1949,97,Egypt,6.4,,,,
tt0297721,2001,146,Japan,7.6,,,,
tt0297722,2002,119,Sweden,5.6,,,,
tt0297741,2004,106,Hungary,7.1,,,,
tt0297745,2002,108,"Canada, USA",5.0,,,,
tt0297753,2003,85,"France, Canada",6.1,,,,
tt0297780,2003,100,Germany,4.8,,,,
tt0297811,2001,95,Greece,6.0,,,,
tt0297821,2002,89,Sweden,5.2,,,,
tt0297853,2003,90,UK,4.7,,,,
tt0297856,2001,85,Brazil,6.4,,,,
tt0297865,2002,102,Japan,7.2,,,,
tt0297871,2003,87,Germany,6.8,,,,
tt0297876,2002,90,Belgium,6.6,,,,
tt0297884,2002,107,"USA, France",7.3,,,,
tt0297905,2001,92,Japan,7.0,,,,
tt0297928,2001,100,China,6.7,,,,
tt0297990,1999,114,South Korea,5.9,,,,
tt0297992,2002,102,"Iraq, USA",7.1,,,,
tt0298006,2002,82,Denmark,5.3,,,,
tt0298050,2002,78,USA,6.7,,,,
tt0298071,2002,91,USA,4.7,,,,
tt0298078,1959,157,India,6.4,,,,
tt0298082,2003,111,France,6.5,,,,
tt0298083,2002,90,Argentina,5.7,,,,
tt0298120,2004,97,USA,5.7,,,,
tt0298126,2002,90,France,5.3,,,,
tt0298130,2002,115,USA,7.1,,,,
tt0298131,2003,136,"Germany, Netherlands",6.7,,,,
tt0298148,2004,93,USA,7.2,,,,
tt0298169,2001,70,Belgium,6.6,,,,
tt0298203,2002,110,"USA, Germany",7.1,,,,
tt0298228,2002,101,"New Zealand, Germany",7.5,,,,
tt0298234,2001,94,Germany,5.8,,,,
tt0298238,2001,114,China,7.2,,,,
tt0298265,2001,101,France,6.0,,,,
tt0298293,2001,88,Canada,4.4,,,,
tt0298296,2002,89,"Aruba, USA",4.0,,,,
tt0298317,2001,80,Finland,6.7,,,,
tt0298337,2006,86,"Norway, UK",6.0,,,,
tt0298350,1983,87,Bulgaria,8.6,,,,
tt0298351,2002,94,"Sweden, Norway",5.5,,,,
tt0298359,2001,107,New Zealand,6.9,,,,
tt0298382,2001,104,Portugal,6.8,,,,
tt0298388,2002,82,"USA, UK",6.5,,,,
tt0298408,2002,103,USA,6.4,,,,
tt0298412,2001,95,Sweden,5.4,,,,
tt0298482,2003,90,Canada,6.2,,,,
tt0298491,2002,101,Sweden,6.5,,,,
tt0298504,2002,94,"UK, USA, Germany",6.6,,,,
tt0298511,1991,60,Japan,3.1,,,,
tt0298514,2001,168,India,6.9,,,,
tt0298527,1995,90,"Germany, Belarus",2.2,,,,
tt0298565,2002,103,"Sweden, Denmark",5.0,,,,
tt0298578,2002,91,"Canada, UK, Germany",6.7,,,,
tt0298606,2001,175,India, Dayashankar Pandey is forced to go to Bombay to ask his tenants to vacate his house as it is his only means of acquiring money to pay off his loans. But the problem is these people...,1.0,,,
tt0298607,2001,146,India,3.0,,,,
tt0298694,2002,82,Canada,6.1,,,,
tt0298744,2002,105,USA,6.6,,,,
tt0298780,2001,120,"Turkey, Greece, Hungary",7.7,,,,
tt0298786,2001,85,Brazil,6.5,,,,
tt0298787,1975,63,West Germany,7.4,,,,
tt0298798,2002,99,USA,6.7,,,,
tt0298814,2003,135,"USA, Germany, Canada, UK",5.5,,,,
tt0298826,2001,95,South Korea,6.0,,,,
tt0298845,2002,105,"Ireland, UK, USA",7.7,,,,
tt0298856,2002,94,"USA, Germany, Ireland, UK, Netherlands",7.0,,,,
tt0298911,2002,106,Belgium,6.9,,,,
tt0298943,2001,102,Indonesia,6.6,,,,
tt0298946,2001,90,Sweden,4.1,,,,
tt0298954,2001,110,Greece,7.4,,,,
tt0298960,1987,137,Soviet Union,6.1,,,,
tt0299014,2004,83,USA,5.4,,,,
tt0299025,2001,103,Turkey,5.2,,,,
tt0299027,2001,105,India,7.0,,,,
tt0299040,2001,80,"Italy, Germany",6.9,,,,
tt0299045,2003,98,USA,6.5,,,,
tt0299088,2001,88,Hong Kong,4.8,,,,
tt0299108,2001,160,India,7.5,,,,
tt0299109,2001,84,Hong Kong,4.3,,,,
tt0299117,2002,106,USA,6.9,,,,
tt0299135,2005,107,USA,6.5,,,,
tt0299172,2004,76,USA,5.3,,,,
tt0299203,2002,91,USA,4.2,,,,
tt0299206,2002,102,Germany,6.6,,,,
tt0299213,2001,91,Japan,7.2,,,,
tt0299422,2002,98,USA,5.6,,,,
tt0299458,2003,108,USA,6.8,,,,
tt0299502,1999,85,Turkey,7.0,,,,
tt0299547,2002,99,"Australia, UK",6.6,,,,
tt0299551,1987,82,USA,3.0,,,,
tt0299555,1989,87,USA,3.5,,,,
tt0299556,2002,94,"France, Spain",4.4,,,,
tt0299569,1939,46,UK,5.8,,,,
tt0299594,2001,84,France,6.8,,,,
tt0299658,2002,113,"USA, Germany, Canada",7.1,,,,
tt0299681,1986,85,Canada,4.5,,,,
tt0299693,1994,175,India,7.5,,,,
tt0299712,2001,93,USA,3.5,,,,
tt0299848,1990,93,Argentina,2.8,,,,
tt0299854,2002,88,UK,6.2,,,,
tt0299863,2002,84,USA,5.2,,,,
tt0299868,2003,101,Canada,5.8,,,,
tt0299873,2001,93,Spain,6.2,,,,
tt0299876,2001,97,"Chile, Mexico, Spain",6.6,,,,
tt0299878,2002,100,Czech Republic, a young boy who has to spend the night in a haunted pub,$ 151567,,4.0,2.0
tt0299898,2001,66,Turkey,6.4,,,,
tt0299905,2002,85,USA,3.2,,,,
tt0299930,2003,121,USA,2.5,,,,
tt0299937,2001,122,Japan,7.5,,,,
tt0299956,2002,104,Mexico,6.2,,,,
tt0299977,2002,107,"China, Hong Kong",7.9,,,,
tt0300015,2003,113,UK,6.9,,,,
tt0300016,2001,110,Spain,4.9,,,,
tt0300028,2001,178,India,5.3,,,,
tt0300051,2004,102,USA,6.2,,,,
tt0300069,2003,94,"Germany, Canada",5.6,,,,
tt0300109,2002,95,"UK, Denmark",5.7,,,,
tt0300115,2002,97,USA,6.7,,,,
tt0300140,2002,109,"Sweden, Denmark",7.8,,,,
tt0300160,1988,139,India,6.9,,,,
tt0300176,2004,89,USA,5.3,,,,
tt0300186,2001,94,Germany,6.5,,,,
tt0300197,2001,110,Hong Kong,6.5,,,,
tt0300212,1989,111,USA,6.1,,,,
tt0300214,2002,97,"UK, Canada",6.8,,,,
tt0300237,2002,100,Germany,6.1,,,,
tt0300270,2004,106,"Argentina, Italy, Netherlands, Spain",6.7,,,,
tt0300290,1964,95,Japan,7.0,,,,
tt0300377,1988,88,Argentina,4.4,,,,
tt0300394,1987,75,Soviet Union,7.1,,,,
tt0300406,2001,89,Poland,5.1,,,,
tt0300453,2002,100,"France, Tunisia",6.7,,,,
tt0300471,2003,114,"USA, Hong Kong",6.2,,,,
tt0300475,1977,140,India,6.8,,,,
tt0300500,2003,96,USA,3.6,,,,
tt0300523,2002,103,France,5.7,,,,
tt0300525,2000,117,South Korea,6.6,,,,
tt0300532,2002,104,"USA, Germany",5.6,,,,
tt0300537,2002,93,"Italy, Hungary",5.1,,,,
tt0300556,2003,116,USA,5.6,,,,
tt0300565,2002,88,New Zealand,5.9,,,,
tt0300576,2002,83,"France, Luxembourg",4.9,,,,
tt0300620,2002,111,Hong Kong,6.7,,,,
tt0300633,2001,115,South Korea,7.0,,,,
tt0300657,2001,130,Poland,3.5,,,,
tt0300902,2003,96,"UK, Canada",4.2,,,,
tt0300922,2005,82,USA,4.0,,,,
tt0300949,2002,88,"France, Israel, USA",6.3,,,,
tt0300957,1998,87,Greece,7.8,,,,
tt0300968,2003,90,USA,4.5,,,,
tt0300980,1981,139,India,6.8,,,,
tt0300996,2002,93,USA,4.7,,,,
tt0301036,2005,88,USA,4.3,,,,
tt0301050,1999,75,"Argentina, Netherlands",7.3,,,,
tt0301082,1999,80,"Japan, USA, Canada",7.4,,,,
tt0301083,2000,79,Japan,7.8,,,,
tt0301110,1986,90,Hong Kong,4.3,,,,
tt0301167,2002,89,Japan,5.7,,,,
tt0301179,2001,153,India,4.6,,,,
tt0301181,2003,105,USA,6.0,,,,
tt0301184,2003,90,USA,3.5,,,,
tt0301199,2002,97,UK,7.3,,,,
tt0301214,2001,98,South Korea,6.2,,,,
tt0301215,1977,137,India,7.0,,,,
tt0301231,1984,169,India,7.0,,,,
tt0301240,2001,150,India,6.3,,,,
tt0301245,2002,99,"Netherlands, Germany",5.4,,,,
tt0301250,2001,148,India,4.9,,,,
tt0301254,2001,78,USA,2.0,,,,
tt0301265,2005,82,USA,3.3,,,,
tt0301266,1966,94,Turkey,6.8,,,,
tt0301345,1981,95,South Korea,6.7,,,,
tt0301357,2003,121,Germany,7.7,,,,
tt0301358,2004,98,USA,5.5,,,,
tt0301359,1993,258,South Africa,7.5,,,,
tt0301390,2002,96,"UK, Germany",6.6,,,,
tt0301394,1930,50,USA,5.3,,,,
tt0301414,2002,90,"France, UK, Germany, Japan",7.2,,,,
tt0301417,2003,88,Australia,5.6,,,,
tt0301429,2001,120,South Korea,6.0,,,,
tt0301470,2003,104,USA,5.6,,,,
tt0301479,2000,103,"USA, Japan",6.1,,,,
tt0301481,2001,85,"Kazakhstan, France, Japan",6.7,,,,
tt0301520,2001,95,Croatia,6.5,,,,
tt0301524,2002,114,Spain,6.4,,,,
tt0301563,2004,103,"Australia, UK",6.3,,,,
tt0301587,2001,98,"France, Kyrgyzstan, Japan",6.2,,,,
tt0301623,1974,102,UK,6.3,,,,
tt0301634,2002,90,Federal Republic of Yugoslavia,8.4,,,,
tt0301684,2002,104,"UK, Germany",6.2,,,,
tt0301687,2001,90,Thailand,5.8,,,,
tt0301730,2003,84,France,5.1,,,,
tt0301744,2003,108,UK,5.0,,,,
tt0301770,2000,90,South Korea,4.2,,,,
tt0301771,2004,108,Italy,4.3,,,,
tt0301777,2003,85,USA,5.9,,,,
tt0301799,2001,77,Croatia,5.5,,,,
tt0301825,2001,120,Turkey,5.5,,,,
tt0301848,2002,93,South Africa,4.2,,,,
tt0301893,2002,88,USA,4.5,,,,
tt0301924,2002,96,USA,6.4,,,,
tt0301976,2003,108,USA,7.1,,,,
tt0301978,2002,89,"Iran, France",7.5,,,,
tt0301989,2003,100,Australia,5.0,,,,
tt0301992,2002,100,Netherlands,4.2,,,,
tt0302017,2002,92,"USA, Ireland, Lithuania",4.1,,,,
tt0302031,1999,101,South Korea,6.1,,,,
tt0302280,2002,84,"Mexico, Spain",5.6,,,,
tt0302282,1977,93,Turkey,6.9,,,,
tt0302297,2003,90,"Germany, USA",4.7,,,,
tt0302309,2001,90,Italy,5.3,,,,
tt0302346,2002,104,France,3.0,,,,
tt0302356,1983,78,Sweden,2.4,,,,
tt0302361,2003,88,"Germany, USA",6.0,,,,
tt0302382,2002,99,France,5.9,,,,
tt0302436,2003,102,"UK, Germany",6.2,,,,
tt0302463,2001,123,Turkey,6.6,,,,
tt0302471,2002,95,Argentina,7.0,,,,
tt0302472,2002,112,USA,6.4,,,,
tt0302498,2006,103,USA,5.4,,,,
tt0302531,2002,94,USA,4.1,,,,
tt0302566,2003,93,"Canada, Czech Republic",5.0,,,,
tt0302585,2002,76,Canada,7.0,,,,
tt0302602,2001,115,South Korea,6.6,,,,
tt0302640,2002,104,USA,5.5,,,,
tt0302671,2002,94,Germany,7.0,,,,
tt0302674,2002,103,"USA, Argentina, Jordan",6.1,,,,
tt0302713,2003,89,Sweden,4.6,,,,
tt0302758,2002,86,South Korea,6.6,,,,
tt0302819,2001,110,South Africa,4.8,,,,
tt0302882,2002,102,Canada,5.3,,,,
tt0302886,2003,88,USA,7.1,,,,
tt0302889,2002,97,USA,5.4,,,,
tt0302935,2002,90,Denmark,4.2,,,,
tt0302955,1986,141,India,7.0,,,,
tt0303010,2002,94,"Canada, UK",6.5,,,,
tt0303017,2002,91,USA,3.6,,,,
tt0303021,2002,93,Spain,5.5,,,,
tt0303058,1992,70,USA,1.8,,,,
tt0303068,1979,100,South Korea,7.1,,,,
tt0303103,2001,89,USA,3.6,,,,
tt0303120,2001,100,Spain,6.0,,,,
tt0303127,1985,88,Bulgaria,7.3,,,,
tt0303162,2002,133,"France, Portugal",6.6,,,,
tt0303184,2002,115,Hungary,6.9,,,,
tt0303243,2000,102,China,7.4,,,,
tt0303251,2003,99,Australia,6.3,,,,
tt0303260,2001,106,China,7.1,,,,
tt0303267,2002,94,"Argentina, Spain, Uruguay",6.8,,,,
tt0303274,2000,140,Russia,7.1,,,,
tt0303287,2002,122,USA,4.8,,,,
tt0303311,2002,78,"USA, France, Netherlands",5.1,,,,
tt0303313,2002,103,USA,6.6,,,,
tt0303357,2002,126,Japan,7.0,,,,
tt0303361,2002,93,USA,6.6,,,,
tt0303374,2002,85,"Poland, USA",6.4,,,,
tt0303389,2001,100,Italy,7.0,,,,
tt0303396,2001,91,Argentina,5.2,,,,
tt0303397,2001,74,USA,5.6,,,,
tt0303408,2001,97,Brazil,7.1,,,,
tt0303619,2001,110,Greece,6.6,,,,
tt0303645,2001,96,Italy,3.1,,,,
tt0303648,2001,94,USA,6.9,,,,
tt0303658,1998,109,Japan,4.7,,,,
tt0303661,2002,89,UK,6.4,,,,
tt0303714,2002,102,USA,6.3,,,,
tt0303720,2001,315,"Philippines, USA",7.3,,,,
tt0303758,2003,90,USA,4.3,,,,
tt0303773,2003,90,"USA, Mexico",3.3,,,,
tt0303780,1998,107,Japan,7.0,,,,
tt0303785,2002,105,Canada,5.9,,,,
tt0303816,2002,93,USA,5.6,,,,
tt0303830,2003,95,"USA, Mexico",6.3,,,,
tt0303858,2002,125,Canada,6.0,,,,
tt0303860,2002,92,USA,5.9,,,,
tt0303933,2002,118,USA,5.8,,,,
tt0303970,2003,112,"Hong Kong, Japan, Netherlands",4.7,,,,
tt0303990,2001,111,Japan,5.7,,,,
tt0304023,2002,103,Canada,6.8,,,,
tt0304034,2000,95,Greece,6.8,,,,
tt0304072,1997,93,"Japan, USA",7.8,,,,
tt0304076,2001,100,Greece,5.7,,,,
tt0304098,2001,101,Hong Kong,6.5,,,,
tt0304120,2002,106,South Korea,5.9,,,,
tt0304126,2002,111,Germany,7.1,,,,
tt0304141,2004,142,"UK, USA",7.9,,,,
tt0304166,2003,77,USA,3.6,,,,
tt0304204,1992,140,India, a wealthy family spent generation from generation in trying to take over a plot of land from a man named Bansiram. But Bansiram will not give up this...,,,,
tt0304229,2003,110,Australia,6.7,,,,
tt0304262,2001,113,Japan,7.1,,,,
tt0304267,2002,100,"Italy, Israel, France",5.8,,,,
tt0304290,1985,95,Italy,5.3,,,,
tt0304296,1998,94,Japan,7.0,,,,
tt0304327,2003,90,Germany,5.8,,,,
tt0304328,2003,100,"USA, France",6.4,,,,
tt0304355,1963,72,USA,5.8,,,,
tt0304356,2005,89,USA,3.6,,,,
tt0304363,2002,102,France,6.5,,,,
tt0304377,2004,84,USA,4.4,,,,
tt0304389,2002,93,"Belgium, Netherlands",6.4,,,,
tt0304391,2002,116,France,5.6,,,,
tt0304415,2003,117,USA,6.5,,,,
tt0304417,2002,92,France,6.0,,,,
tt0304432,1975,94,Czechoslovakia,6.2,,,,
tt0304435,2003,163,Nepal,6.9,,,,
tt0304513,2002,93,Brazil,4.9,,,,
tt0304514,2003,94,Australia,2.7,,,,
tt0304520,2002,98,France,5.3,,,,
tt0304547,2003,95,"France, UK",5.7,,,,
tt0304550,2002,98,Germany,6.7,,,,
tt0304574,2002,80,Canada,4.0,,,,
tt0304638,2003,89,USA,6.2,,,,
tt0304641,2001,95,"China, Hong Kong",6.6,,,,
tt0304664,1999,110,Japan,5.6,,,,
tt0304669,2002,104,USA,5.6,,,,
tt0304678,2002,92,"France, Portugal",5.6,,,,
tt0304704,2001,132,Japan,6.7,,,,
tt0304711,2003,102,"USA, Germany",5.2,,,,
tt0304716,1973,79,Bulgaria,7.4,,,,
tt0304722,2004,97,USA,4.0,,,,
tt0304753,2001,119,Greece,6.6,,,,
tt0304769,2001,91,Federal Republic of Yugoslavia,2.6,,,,
tt0304776,2002,99,Hungary,5.3,,,,
tt0304777,1992,100,Turkey,6.7,,,,
tt0304790,2001,70,France,6.6,,,,
tt0304808,2002,92,"Spain, UK, Germany, Finland, China, USA, Japan, Canada",7.3,,,,
tt0304809,2000,114,"Philippines, Japan",6.6,,,,
tt0304818,1985,70,USA,4.4,,,,
tt0304822,2002,95,Italy,6.7,,,,
tt0304838,1939,77,Turkey,7.1,,,,
tt0304857,2002,109,UK,6.7,,,,
tt0304874,2001,117,Japan,6.8,,,,
tt0304906,2003,94,"Brazil, Spain",4.7,,,,
tt0304907,2002,89,"France, Germany",6.7,,,,
tt0304927,1979,67,USA,3.0,,,,
tt0304931,2003,76,Germany,5.6,,,,
tt0305173,2001,150,India,4.7,,,,
tt0305178,2003,91,Israel,7.2,,,,
tt0305204,1994,172,India,7.5,,,,
tt0305206,2003,101,USA,7.4,,,,
tt0305224,2003,106,USA,6.2,,,,
tt0305229,2002,90,"Palestine, Netherlands, United Arab Emirates",6.4,,,,
tt0305240,2001,150,Japan,6.8,,,,
tt0305242,1990,102,East Germany,7.0,,,,
tt0305357,2003,106,USA,4.9,,,,
tt0305392,2002,99,Austria,6.7,,,,
tt0305395,2002,85,France,5.3,,,,
tt0305396,2002,90,"Australia, USA",5.3,,,,
tt0305455,2002,126,India,6.4,,,,
tt0305499,2004,200,Croatia,7.0,,,,
tt0305556,2003,89,USA,4.8,,,,
tt0305568,2003,97,France,5.7,,,,
tt0305569,2003,95,"Italy, France, Switzerland",5.6,,,,
tt0305574,2003,101,"Hong Kong, Malaysia",5.9,,,,
tt0305583,2003,94,USA,6.0,,,,
tt0305632,2004,95,"Germany, UK",3.6,,,,
tt0305647,2001,89,Hong Kong,5.4,,,,
tt0305669,2003,105,USA,5.6,,,,
tt0305689,1965,141,India,7.0,,,,
tt0305711,2003,95,"USA, Germany",5.5,,,,
tt0305714,1996,158,India,6.8,,,,
tt0305811,1993,140,India,7.3,,,,
tt0305819,1993,160,India,7.8,,,,
tt0305831,2001,96,USA,2.7,,,,
tt0305847,2002,106,UK,6.5,,,,
tt0305858,2005,90,USA,4.4,,,,
tt0305873,2003,94,Argentina,6.9,,,,
tt0305882,2002,90,Canada,6.2,,,,
tt0305902,2001,99,Spain,4.5,,,,
tt0305923,2001,123,"France, Germany, Italy",6.0,,,,
tt0305945,2003,115,Sweden,4.7,,,,
tt0305951,1994,138,India,6.1,,,,
tt0305952,1995,165,India,7.2,,,,
tt0305961,2002,101,Czech Republic,6.0,,,,
tt0305973,2002,110,USA,5.6,,,,
tt0305981,2001,90,Italy,5.5,,,,
tt0305999,2003,89,Australia,6.9,,,,
tt0306011,2003,92,"USA, Netherlands",5.3,,,,
tt0306047,2003,84,"USA, Canada",5.5,,,,
tt0306069,2002,102,USA,6.4,,,,
tt0306071,1995,151,India,6.7,,,,
tt0306079,2002,109,"Denmark, Sweden",6.4,,,,
tt0306097,2004,90,"Netherlands, Switzerland, UK, Italy, Germany",6.4,,,,
tt0306174,2003,90,France,5.9,,,,
tt0306228,2003,110,USA,4.9,,,,
tt0306359,2001,90,Thailand,7.3,,,,
tt0306432,2002,96,Spain,6.2,,,,
tt0306434,2002,165,India,7.4,,,,
tt0306442,2002,112,South Korea,5.0,,,,
tt0306444,2001,75,"Italy, UK",6.1,,,,
tt0306456,2002,114,"Italy, Spain",6.2,,,,
tt0306474,2001,105,Japan,6.6,,,,
tt0306479,1986,86,Turkey,6.4,,,,
tt0306496,2002,84,USA,3.3,,,,
tt0306499,1983,100,Egypt,6.6,,,,
tt0306519,1993,74,Germany,1.6,,,,
tt0306522,2001,107,Hong Kong,5.9,,,,
tt0306597,2004,94,USA,7.1,,,,
tt0306644,1991,150,India,6.8,,,,
tt0306645,1991,144,India,6.6,,,,
tt0306646,1978,47,Japan,7.1,,,,
tt0306651,2001,105,Hong Kong,6.0,,,,
tt0306685,2003,101,USA,5.8,,,,
tt0306708,2001,94,Hong Kong,6.1,,,,
tt0306734,2003,117,USA,4.9,,,,
tt0306735,2002,95,USA,5.1,,,,
tt0306741,2001,95,Japan,6.7,,,,
tt0306761,2003,93,USA,5.3,,,,
tt0306774,2002,94,Belgium,2.3,,,,
tt0306840,2002,165,India,3.4,,,,
tt0306841,2003,94,USA,5.5,,,,
tt0306846,2004,129,USA,4.5,,,,
tt0306855,2001,157,India,6.7,,,,
tt0306882,1990,141,India,7.6,,,,
tt0306886,1991,148,India,8.2,,,,
tt0306892,2004,93,"UK, Germany, Luxembourg, USA",5.7,,,,
tt0306909,2002,138,South Korea,7.2,,,,
tt0306947,2007,111,USA,6.1,,,,
tt0306951,2001,100,Germany,6.3,,,,
tt0307034,2002,96,Hong Kong,6.6,,,,
tt0307050,2002,77,"Sweden, Norway, Germany",5.0,,,,
tt0307076,2002,117,Finland,5.5,,,,
tt0307077,2002,90,Germany,7.0,,,,
tt0307105,1980,95,USA,4.5,,,,
tt0307109,2001,90,USA,7.0,,,,
tt0307116,2002,162,India,3.5,,,,
tt0307156,2003,103,France,5.4,,,,
tt0307162,2001,116,Japan,6.7,,,,
tt0307202,1990,162,India,7.8,,,,
tt0307213,2001,100,South Korea,6.8,,,,
tt0307292,2003,113,USA,4.0,,,,
tt0307343,2004,94,France,4.7,,,,
tt0307351,2003,104,USA,6.2,,,,
tt0307440,2002,110,Japan,5.7,,,,
tt0307448,2001,95,USA,4.2,,,,
tt0307453,2004,90,USA,6.0,,,,
tt0307456,2004,96,USA,6.7,,,,
tt0307466,2003,107,USA,4.6,,,,
tt0307479,2002,99,USA,6.2,,,,
tt0307483,2002,125,Turkey,5.1,,,,
tt0307507,2002,97,"Canada, USA",6.3,,,,
tt0307538,2002,90,"France, Japan",7.3,,,,
tt0307541,2002,165,India,6.8,,,,
tt0307553,2003,83,"Canada, France, Luxembourg, UK",4.6,,,,
tt0307566,2003,109,"Sweden, Denmark, Finland, Norway, France",2.9,,,,
tt0307568,2002,87,"Germany, Canada",6.3,,,,
tt0307596,2003,127,"UK, Spain, Italy, Luxembourg, Netherlands, Russia, Hungary, Germany",6.8,,,,
tt0307639,2002,103,"USA, Canada",6.2,,,,
tt0307681,2002,105,Singapore,7.1,,,,
tt0307682,2002,152,India,4.3,,,,
tt0307683,2002,110,Canada,6.5,,,,
tt0307839,2002,108,UK,6.8,,,,
