imdb_title_id,country,,,
tt10375682,Germany,,,
tt1037705,USA,,,
tt1037811,France,,,
tt1037850,"Hong Kong, Taiwan",,,
tt10378798,USA,,,
tt1038011,USA,,,
tt10380266,India,,,
tt1038043,"Sweden, Denmark, Germany",,,
tt1038045,"Austria, Germany, Switzerland",,,
tt1038110,South Korea,,,
tt10381126,India,,,
tt1038119,USA,,,
tt1038142,"Italy, Spain",,,
tt10384108,Estonia,,,
tt10384744,"Argentina, Spain",,,
tt1038680,"Belgium, Canada",,,
tt1038685,"Japan, Taiwan, Germany, Canada, USA, UK",,,
tt1038686,USA,,,
tt1038693,USA,,,
tt1038902,USA,,,
tt1038915,"USA, UK",,,
tt1038919,USA,,,
tt1038971,USA,,,
tt1038988,Spain,,,
tt10392792,India,,,
tt10394822,Indonesia,,,
tt1039613,"Switzerland, Germany",,,
tt1039614,UK,,,
tt1039651,"Japan, France",,,
tt1039652,"Spain, Mexico",,,
tt1039780,Japan,,,
tt1039786,USA,,,
tt1039790,"Japan, Thailand",,,
tt1039889,Serbia,,,
tt1039891,Iceland,,,
tt1039902,Thailand,,,
tt1039914,"Iran, France",,,
tt1039949,Australia,,,
tt1039952,India,,,
tt1039960,"Brazil, Italy",,,
tt1039969,India,,,
tt1039983,India,,,
tt1039985,USA,,,
tt1039989,India,,,
tt1039995,India,,,
tt1040002,Russia,,,
tt1040014,USA,,,
tt1040025,Russia,,,
tt1040028,USA,,,
tt1040037,Egypt,,,
tt10405902,India,,,
tt10407272,"France, Belgium",,,
tt10409590,Russia,,,
tt10410520,India,,,
tt10411954,USA,,,
tt1041753,USA,,,
tt1041778,"USA, Canada",,,
tt1041804,"UK, Hungary",,,
tt1041829,USA,,,
tt10419266,Malaysia,,,
tt1042242,Egypt,,,
tt1042424,"France, Belgium, Liberia",,,
tt1042497,USA,,,
tt1042499,UK,,,
tt1042503,USA,,,
tt1042565,Netherlands,,,
tt1042570,UK,,,
tt1042877,USA,,,
tt1042879,USA,,,
tt1042893,USA,,,
tt1042916,"France, South Korea",,,
tt10431010,India,,,
tt10431500,Turkey,,,
tt1043427,USA,,,
tt1043429,Hong Kong,,,
tt1043451,India,,,
tt1043490,France,,,
tt1043532,Finland,,,
tt1043534,Egypt,,,
tt1043537,Finland,,,
tt1043565,"Germany, France, Kyrgyzstan",,,
tt1043568,Russia,,,
tt1043635,Germany,,,
tt1043695,UK,,,
tt1043719,USA,,,
tt1043726,USA,,,
tt1043748,UK,,,
tt1043749,Canada,,,
tt1043756,USA,,,
tt1043787,USA,,,
tt1043791,UK,,,
tt1043800,Spain,,,
tt1043835,"Portugal, Brazil",,,
tt1043838,USA,,,
tt1043842,Japan,,,
tt1043844,USA,,,
tt1043851,India,,,
tt1043852,"France, Germany",,,
tt1043855,France,,,
tt1043860,"Australia, Japan, USA",,,
tt10438658,India,,,
tt1043869,"Germany, Israel",,,
tt1043877,Japan,,,
tt10443252,USA,,,
tt10443808,Egypt,,,
tt10444252,Pakistan,,,
tt10452466,India,,,
tt1045655,USA,,,
tt1045658,USA,,,
tt1045670,UK,,,
tt1045673,USA,,,
tt1045772,"France, USA",,,
tt1045778,USA,,,
tt1045797,Indonesia,,,
tt1045818,Hong Kong,,,
tt1045824,Indonesia,,,
tt1045831,Indonesia,,,
tt1045898,India,,,
tt1046163,USA,,,
tt1046171,"USA, Russia",,,
tt1046173,"USA, Czech Republic",,,
tt1046183,Chile,,,
tt1046193,USA,,,
tt1046198,Russia,,,
tt1046930,"USA, Romania",,,
tt1046936,USA,,,
tt1046947,USA,,,
tt1046952,Indonesia,,,
tt1046961,Indonesia,,,
tt1046997,"Italy, USA",,,
tt1047011,"UK, Germany",,,
tt1047102,USA,,,
tt1047445,"Brazil, USA",,,
tt1047449,USA,,,
tt1047459,India,,,
tt1047481,Poland,,,
tt1047490,USA,,,
tt1047494,USA,,,
tt1047519,India,,,
tt1047540,USA,,,
tt1047660,Indonesia,,,
tt1047832,USA,,,
tt1047845,Russia,,,
tt1047870,Spain,,,
tt1047877,Philippines,,,
tt1048147,Canada,,,
tt1048159,South Korea,,,
tt1048164,Belgium,,,
tt1048171,"France, Belgium",,,
tt1048174,"South Africa, UK",,,
tt1049402,USA,,,
tt1049405,"UK, USA, India",,,
tt1049406,USA,,,
tt1049413,USA,,,
tt10495746,Indonesia,,,
tt10495912,Thailand,,,
tt10497826,Egypt,,,
tt10498810,UK,,,
tt1049948,Mexico,,,
tt1049956,USA,,,
tt1050001,USA,,,
tt1050002,UK,,,
tt1050160,"Japan, USA",,,
tt1050170,USA,,,
tt1050251,Italy,,,
tt1050331,Portugal,,,
tt10503934,Egypt,,,
tt10504752,India,,,
tt10504928,Russia,,,
tt1050719,Egypt,,,
tt1050729,Dominican Republic,,,
tt1050739,"India, USA",,,
tt10510654,South Korea,,,
tt1051226,USA,,,
tt1051241,USA,,,
tt1051252,India,,,
tt1051253,USA,,,
tt1051259,USA,,,
tt10514532,,,,
tt10515086,Egypt,,,
tt10515340,USA,,,
tt10518924,Poland,,,
tt1051904,"USA, Australia",,,
tt1051905,France,,,
tt1051907,Turkey,,,
tt1051909,Japan,,,
tt10519182,India,,,
tt1051981,"USA, Germany",,,
tt1052027,"Canada, USA",,,
tt1052040,USA,,,
tt10521814,USA,,,
tt1052342,Hungary,,,
tt1052343,Japan,,,
tt1052344,France,,,
tt1052353,France,,,
tt1053424,"Canada, USA",,,
tt1053810,"USA, Canada",,,
tt1053818,USA,,,
tt1053835,USA,,,
tt1053857,"France, USA",,,
tt1053859,"USA, Japan",,,
tt1053874,New Zealand,,,
tt1053880,USA,,,
tt1053898,Hong Kong,,,
tt1053915,Georgia,,,
tt10540024,Indonesia,,,
tt1054024,China,,,
tt1054062,China,,,
tt1054110,Norway,,,
tt1054112,"Italy, Spain, Ireland",,,
tt1054113,Denmark,,,
tt1054115,Norway,,,
tt1054116,Norway,,,
tt1054119,"Brazil, China, Hong Kong, Japan",,,
tt1054122,Japan,,,
tt10545040,Hong Kong,,,
tt10545470,"France, Belgium",,,
tt10545484,India,,,
tt1054580,"UK, Germany, Austria, France",,,
tt1054588,"Canada, USA",,,
tt1054606,"UK, France, Canada",,,
tt1054631,USA,,,
tt1054674,"Italy, Brazil",,,
tt1054677,Brazil,,,
tt10550884,South Korea,,,
tt10551118,USA,,,
tt10551420,China,,,
tt10551450,Indonesia,,,
tt10551608,India,,,
tt1055292,USA,,,
tt1055300,"China, Hong Kong, Singapore",,,
tt1055363,USA,,,
tt1055367,Canada,,,
tt1055369,USA,,,
tt10556036,India,,,
tt1056036,USA,,,
tt1056067,Italy,,,
tt1056107,Japan,,,
tt1056165,Egypt,,,
tt1056231,"Romania, France",,,
tt1056237,Egypt,,,
tt1056411,USA,,,
tt1056416,Spain,,,
tt1056419,Spain,,,
tt1056432,France,,,
tt1056435,Japan,,,
tt1056437,Japan,,,
tt1056441,USA,,,
tt1056467,"France, Argentina",,,
tt1056468,Argentina,,,
tt1056477,USA,,,
tt1056478,Norway,,,
tt1057500,USA,,,
tt1057574,USA,,,
tt1057576,USA,,,
tt1057581,UK,,,
tt10579992,USA,,,
tt1058008,Thailand,,,
tt1058017,USA,,,
tt1058027,Brazil,,,
tt10581102,USA,,,
tt1058114,"Egypt, Saudi Arabia",,,
tt10585038,India,,,
tt1058526,Portugal,,,
tt1058579,Germany,,,
tt1058601,Germany,,,
tt1058604,Finland,,,
tt1058743,USA,,,
tt1058748,Sri Lanka,,,
tt1058781,"Spain, Argentina",,,
tt10589914,Japan,,,
tt1059200,South Korea,,,
tt10592082,India,,,
tt1059233,"New Zealand, Germany",,,
tt10592506,India,,,
tt1059264,Lithuania,,,
tt1059773,USA,,,
tt1059786,"USA, Germany",,,
tt1059817,UK,,,
tt1059828,USA,,,
tt1059836,USA,,,
tt1059887,USA,,,
tt1059888,Egypt,,,
tt1059921,Brazil,,,
tt1059925,USA,,,
tt1059929,Indonesia,,,
tt1059950,Japan,,,
tt1059969,South Africa,,,
tt1059980,USA,,,
tt10602172,India,,,
tt1060234,France,,,
tt1060243,Spain,,,
tt1060249,India,,,
tt1060255,Australia,,,
tt1060256,Japan,,,
tt1060277,USA,,,
tt10604464,Turkey,,,
tt10608842,USA,,,
tt10622790,Brazil,,,
tt10623524,"India, Pakistan, UK",,,
tt10627720,China,,,
tt1062961,Poland,,,
tt1062965,USA,,,
tt1063056,USA,,,
tt1063111,USA,,,
tt1063327,USA,,,
tt1063338,USA,,,
tt1063669,Germany,,,
tt1063693,France,,,
tt1064215,"Israel, France",,,
tt10643938,Indonesia,,,
tt1064744,Australia,,,
tt1064775,China,,,
tt1064801,USA,,,
tt10648440,South Korea,,,
tt1064861,France,,,
tt1064926,"Argentina, France",,,
tt1064928,"Iceland, France",,,
tt1064931,Turkey,,,
tt1064932,France,,,
tt1064936,"Canada, France",,,
tt1064942,France,,,
tt1064953,South Korea,,,
tt1064963,Serbia,,,
tt1064964,France,,,
tt1064977,France,,,
tt1065060,USA,,,
tt1065073,USA,,,
tt1065099,India,,,
tt1065106,Canada,,,
tt1065113,USA,,,
tt10651188,India,,,
tt1065124,UK,,,
tt1065290,"Chile, Mexico",,,
tt1065300,Canada,,,
tt1065305,Italy,,,
tt1065318,Denmark,,,
tt1065329,Italy,,,
tt1065332,France,,,
tt1065444,France,,,
tt10656188,Indonesia,,,
tt10656240,Indonesia,,,
tt10658960,Turkey,,,
tt10659288,Turkey,,,
tt1066310,USA,,,
tt1067069,USA,,,
tt1067071,USA,,,
tt1067078,USA,,,
tt1067084,USA,,,
tt1067086,Japan,,,
tt1067104,UK,,,
tt1067106,USA,,,
tt1067111,USA,,,
tt10671436,India,,,
tt1067224,"Indonesia, France, Netherlands, Sweden, Switzerland",,,
tt10675136,USA,,,
tt1067583,USA,,,
tt10675966,India,,,
tt10676902,Pakistan,,,
tt1067733,Sweden,,,
tt1067765,USA,,,
tt1067773,USA,,,
tt1067774,"Hungary, USA",,,
tt1067920,Japan,,,
tt10682000,USA,,,
tt1068242,USA,,,
tt1068302,Russia,,,
tt1068632,France,,,
tt1068641,"USA, Argentina, Mexico",,,
tt1068643,Japan,,,
tt1068646,France,,,
tt1068649,"France, Germany",,,
tt1068650,Brazil,,,
tt1068652,"France, Lebanon",,,
tt1068658,"France, Belgium",,,
tt1068664,Iran,,,
tt1068669,UK,,,
tt1068672,France,,,
tt1068676,France,,,
tt1068678,USA,,,
tt1068680,"USA, UK",,,
tt10687168,"Hong Kong, China",,,
tt1068773,Japan,,,
tt1068774,Canada,,,
tt1068953,USA,,,
tt1068956,Pakistan,,,
tt1068961,USA,,,
tt1068962,Brazil,,,
tt1068971,Turkey,,,
tt1068997,"Argentina, Italy",,,
tt1069226,Canada,,,
tt1069235,"Switzerland, Germany",,,
tt1069238,Japan,,,
tt1069246,"Venezuela, Cuba, France",,,
tt1069262,India,,,
tt1069264,Russia,,,
tt1069266,Turkey,,,
tt10695638,Pakistan,,,
tt10696882,Egypt,,,
tt10702760,UK,,,
tt1070750,Thailand,,,
tt1070781,USA,,,
tt1070829,Russia,,,
tt1070858,USA,,,
tt1070881,Thailand,,,
tt1070886,"USA, Canada",,,
tt1070887,USA,,,
tt10709404,India,,,
tt10711648,India,,,
tt1071201,Netherlands,,,
tt1071203,Spain,,,
tt1071211,Brazil,,,
tt1071214,Italy,,,
tt1071228,"Estonia, Finland, Taiwan",,,
tt10715194,France,,,
tt10715974,Georgia,,,
tt1071785,Italy,,,
tt1071798,India,,,
tt1071800,South Korea,,,
tt1071804,USA,,,
tt1071809,USA,,,
tt1071812,Australia,,,
tt1071815,Japan,,,
tt1071875,"USA, United Arab Emirates",,,
tt1071876,USA,,,
tt1071877,USA,,,
tt1071880,UK,,,
tt1072423,USA,,,
tt1072437,USA,,,
tt1072438,USA,,,
tt10726604,South Korea,,,
tt10726756,Indonesia,,,
tt1072748,"Australia, USA",,,
tt1072754,Canada,,,
tt1073097,India,,,
tt1073098,Spain,,,
tt1073105,UK,,,
tt1073122,India,,,
tt1073123,Japan,,,
tt10731866,India,,,
tt1073221,USA,,,
tt1073223,Japan,,,
tt1073240,UK,,,
tt1073241,USA,,,
tt1073242,Italy,,,
tt1073246,USA,,,
tt1073482,USA,,,
tt10734928,China,,,
tt1073498,USA,,,
tt1073535,France,,,
tt1073624,"Italy, France",,,
tt1073654,Italy,,,
tt1073655,Italy,,,
tt1073660,Italy,,,
tt1073666,"Sweden, Denmark",,,
tt1073669,Germany,,,
tt1073673,Romania,,,
tt10738914,Brazil,,,
tt1074191,USA,,,
tt1074208,Indonesia,,,
tt1074213,Italy,,,
tt1074214,USA,,,
tt1074638,"UK, USA",,,
tt1074641,UK,,,
tt1074643,USA,,,
tt1074929,Canada,,,
tt1074931,USA,,,
tt1075110,"Belgium, Netherlands",,,
tt1075111,France,,,
tt1075113,"France, Italy, Luxembourg, Belgium",,,
tt1075114,Italy,,,
tt1075115,"Canada, France",,,
tt1075417,USA,,,
tt1075419,Hong Kong,,,
tt1075642,Brazil,,,
tt1075644,"Israel, Germany, France, Canada, Belgium",,,
tt1075747,USA,,,
tt1075749,Iceland,,,
tt1076251,Taiwan,,,
tt10763618,South Korea,,,
tt10763826,India,,,
tt10764458,,,,
tt10765852,USA,,,
tt10767168,"Guatemala, France",,,
tt10767426,Russia,,,
tt1076778,Canada,,,
tt1076797,USA,,,
tt10768678,India,,,
tt1077026,Italy,,,
tt1077076,Spain,,,
tt1077089,Japan,,,
tt1077091,Turkey,,,
tt1077094,Japan,,,
tt1077097,France,,,
tt1077236,USA,,,
tt1077243,"Poland, Germany",,,
tt1077248,India,,,
tt1077252,"Germany, Cyprus, Greece",,,
tt1077255,Germany,,,
tt1077258,"USA, Mexico",,,
tt1077262,"Germany, Israel, UK",,,
tt1077274,South Korea,,,
tt1077346,Canada,,,
tt1077349,Argentina,,,
tt1077368,"USA, Australia, UK",,,
tt1078188,UK,,,
tt10783920,Turkey,,,
tt1078582,USA,,,
tt1078583,USA,,,
tt1078588,USA,,,
tt1078597,USA,,,
tt1078600,"Spain, Mexico",,,
tt1078885,USA,,,
tt1078912,"USA, Canada",,,
tt1078917,USA,,,
tt1078931,USA,,,
tt1078933,USA,,,
tt1078940,USA,,,
tt1079360,USA,,,
tt1079372,USA,,,
tt1079447,USA,,,
tt1079450,Spain,,,
tt1079964,USA,,,
tt1079967,USA,,,
tt1079968,USA,,,
tt1079974,USA,,,
tt1079980,USA,,,
tt1080012,UK,,,
tt1080016,USA,,,
tt1080019,Germany,,,
tt10800758,South Korea,,,
tt10805432,Taiwan,,,
tt1080568,India,,,
tt1080647,"Spain, Argentina",,,
tt1080695,Denmark,,,
tt1080707,Japan,,,
tt1080716,"Czech Republic, Poland, France",,,
tt1080767,Japan,,,
tt1080813,Portugal,,,
tt1080857,"Mexico, USA",,,
tt1080930,Poland,,,
tt10815982,India,,,
tt10816510,India,,,
tt1081915,Bangladesh,,,
tt1081929,"Portugal, France",,,
tt1081935,"Italy, France",,,
tt1081942,UK,,,
tt1081956,Canada,,,
tt1081964,Belgium,,,
tt1081975,"Mexico, Spain",,,
tt1082007,Italy,,,
tt1082009,"France, Germany",,,
tt1082022,Philippines,,,
tt1082051,France,,,
tt1082064,Germany,,,
tt1082075,UK,,,
tt1082093,USA,,,
tt1082577,USA,,,
tt1082599,USA,,,
tt1082601,USA,,,
tt1082807,USA,,,
tt1082820,USA,,,
tt1082853,USA,,,
tt1082868,USA,,,
tt1082881,Australia,,,
tt1082885,Russia,,,
tt1082886,"UK, USA",,,
tt1083447,India,,,
tt1083450,UK,,,
tt1083452,"UK, Germany, USA",,,
tt1083456,USA,,,
tt1083462,USA,,,
tt1083468,USA,,,
tt1083470,"Czech Republic, USA",,,
tt10834986,India,,,
tt1083983,Vietnam,,,
tt1083986,Iran,,,
tt1083988,India,,,
tt1084008,India,,,
tt1084019,Japan,,,
tt1084045,Bangladesh,,,
tt1084680,Hungary,,,
tt1084697,USA,,,
tt1084726,Hungary,,,
tt1084733,USA,,,
tt1084950,USA,,,
tt1084955,USA,,,
tt1084972,India,,,
tt1085362,USA,,,
tt1085382,USA,,,
tt1085400,"Slovenia, Germany, Bosnia and Herzegovina, Republic of Macedonia",,,
tt1085445,Slovenia,,,
tt1085491,Venezuela,,,
tt1085492,"USA, UK",,,
tt1085496,Canada,,,
tt1085507,Australia,,,
tt1085515,USA,,,
tt1085779,USA,,,
tt1085799,"France, Egypt",,,
tt1085806,India,,,
tt1085862,Spain,,,
tt10860558,Turkey,,,
tt1086214,Belgium,,,
tt1086216,USA,,,
tt1086241,Japan,,,
tt1086313,Japan,,,
tt1086355,Italy,,,
tt1086368,USA,,,
tt10864024,Norway,,,
tt1086704,"Hong Kong, China",,,
tt10867504,India,,,
tt1086772,USA,,,
tt1086797,USA,,,
tt1086841,USA,,,
tt10869474,India,,,
tt1087431,"USA, Russia",,,
tt1087445,Germany,,,
tt1087447,USA,,,
tt1087451,Canada,,,
tt1087453,Netherlands,,,
tt1087455,Russia,,,
tt1087458,Finland,,,
tt1087461,USA,,,
tt1087472,USA,,,
tt1087474,USA,,,
tt1087475,USA,,,
tt1087522,USA,,,
tt1087524,USA,,,
tt1087526,"Switzerland, Germany, Austria",,,
tt1087527,USA,,,
tt1087578,Japan,,,
tt1087638,Poland,,,
tt1087829,France,,,
tt1087832,Russia,,,
tt1087833,Germany,,,
tt1087841,"Denmark, Germany",,,
tt1087842,France,,,
tt1087845,USA,,,
tt1087851,"France, Sweden",,,
tt1087852,India,,,
tt1087853,Canada,,,
tt1087856,India,,,
tt1087858,"Denmark, Norway, Latvia, Canada, Estonia",,,
tt1087861,Denmark,,,
tt1087864,Italy,,,
tt1087872,Canada,,,
tt1087873,Norway,,,
tt1087890,Denmark,,,
tt1087892,Belgium,,,
tt1087896,"Luxembourg, Belgium, France",,,
tt1087899,Argentina,,,
tt1087905,Austria,,,
tt1087906,"Hong Kong, China",,,
tt10883272,Indonesia,,,
tt10883506,Taiwan,,,
tt10885124,India,,,
tt1089016,Canada,,,
tt10895780,India,,,
tt10895830,India,,,
tt1089677,Japan,,,
tt10901588,Australia,,,
tt1090200,"Argentina, Venezuela, Spain",,,
tt1090246,Japan,,,
tt1090312,USA,,,
tt1090316,Israel,,,
tt1090327,"Israel, Germany",,,
tt1090359,Brazil,,,
tt1090642,"Greece, USA, Belgium, Canada",,,
tt1090646,UK,,,
tt1090647,"USA, Mexico",,,
tt1090650,India,,,
tt1090671,USA,,,
tt1090674,USA,,,
tt1090679,USA,,,
tt1090680,"Palestine, Belgium, France, Spain, Switzerland",,,
tt1090749,USA,,,
tt1090782,Thailand,,,
tt1091172,USA,,,
tt1091191,USA,,,
tt1091202,Japan,,,
tt1091207,USA,,,
tt1091212,"Italy, USA",,,
tt1091224,USA,,,
tt1091225,USA,,,
tt1091229,"India, USA",,,
tt10914342,India,,,
tt1091616,Hong Kong,,,
tt1091664,Germany,,,
tt1091666,Germany,,,
tt1091722,USA,,,
tt1091728,Iran,,,
tt1091751,USA,,,
tt1091766,Iran,,,
tt1091840,Iran,,,
tt1091989,Russia,,,
tt1091992,France,,,
tt1091999,Hungary,,,
tt1092002,Greece,,,
tt1092005,India,,,
tt1092006,Japan,,,
tt1092011,Turkey,,,
tt1092016,Brazil,,,
tt1092019,Netherlands,,,
tt1092020,France,,,
tt1092021,"Hungary, Sweden, Ireland",,,
tt1092022,Turkey,,,
tt1092026,"USA, UK",,,
tt1092029,Greece,,,
tt1092030,Greece,,,
tt1092034,South Korea,,,
tt1092037,"Germany, Albania",,,
tt1092059,Colombia,,,
tt1092082,Canada,,,
tt1092285,Hungary,,,
tt1092411,USA,,,
tt1092542,Sweden,,,
tt1092633,USA,,,
tt1092634,"China, USA",,,
tt10927122,New Zealand,,,
tt1093352,France,,,
tt1093355,USA,,,
tt1093357,"USA, Russia",,,
tt1093369,UK,,,
tt1093370,India,,,
tt1093374,USA,,,
tt1093382,Italy,,,
tt1093815,Canada,,,
tt1093902,USA,,,
tt1093906,USA,,,
tt1093908,USA,,,
tt1094241,"Netherlands, Luxembourg",,,
tt1094265,Iran,,,
tt1094267,"Italy, Switzerland",,,
tt1094268,Russia,,,
tt1094275,"France, Lebanon, UK",,,
tt1094278,Poland,,,
tt1094291,Taiwan,,,
tt1094294,USA,,,
tt1094295,UK,,,
tt1094296,USA,,,
tt10944714,India,,,
tt1094627,"Iran, France",,,
tt1094629,Canada,,,
tt1094635,"France, South Korea",,,
tt1094643,"Philippines, Netherlands",,,
tt1094666,USA,,,
tt1094668,"Canada, France",,,
tt1095001,USA,,,
tt1095174,"USA, Canada",,,
tt1095217,USA,,,
tt1095218,"Greece, Cyprus",,,
tt1095403,Denmark,,,
tt1095404,USA,,,
tt1095405,Russia,,,
tt1095408,UK,,,
tt1095421,Pakistan,,,
tt1095423,Denmark,,,
tt1095427,Netherlands,,,
tt1095432,Spain,,,
tt1095442,USA,,,
tt10958282,France,,,
tt1096986,USA,,,
tt1096991,USA,,,
tt1096997,"Czech Republic, USA",,,
tt1097000,USA,,,
tt1097013,USA,,,
tt1097014,Russia,,,
tt1097015,USA,,,
tt1097017,USA,,,
tt1097021,USA,,,
tt1097224,France,,,
tt1097267,Philippines,,,
tt10975452,India,,,
tt1097643,"UK, Canada",,,
tt1098199,France,,,
tt1098217,Japan,,,
tt1098226,Japan,,,
tt1098326,UK,,,
tt1098327,"USA, Hong Kong, UK",,,
tt1098337,USA,,,
tt1098356,Australia,,,
tt10984586,Bangladesh,,,
tt1099196,India,,,
tt1099200,South Africa,,,
tt1099204,Australia,,,
tt1099212,USA,,,
tt1099226,"Italy, France, Romania",,,
tt1099227,Brazil,,,
tt1099228,Philippines,,,
tt1100022,Japan,,,
tt1100048,"France, Germany",,,
tt1100051,USA,,,
tt1100053,UK,,,
tt1100089,USA,,,
tt1100112,Spain,,,
tt1100119,"USA, United Arab Emirates",,,
tt11006522,India,,,
tt1100898,Spain,,,
tt1100908,Netherlands,,,
tt1101026,Russia,,,
tt1101031,Australia,,,
tt1101654,Turkey,,,
tt1101665,India,,,
tt1101675,"Mexico, Japan, USA",,,
tt11020466,Estonia,,,
tt1102252,India,,,
tt1102260,Indonesia,,,
tt1102316,Philippines,,,
tt1102364,China,,,
tt11027104,Iran,,,
tt1103153,USA,,,
tt1103192,Spain,,,
tt1103193,Spain,,,
tt1103221,USA,,,
tt1103255,USA,,,
tt1103256,USA,,,
tt1103259,USA,,,
tt1103262,USA,,,
tt1103273,USA,,,
tt1103274,USA,,,
tt1103275,"USA, France",,,
tt1103963,"China, Hong Kong, Japan",,,
tt1103982,USA,,,
tt1104001,USA,,,
tt1104006,"USA, France, Canada",,,
tt1104052,USA,,,
tt1104069,Iran,,,
tt1104079,Canada,,,
tt1104080,Greece,,,
tt1104083,"UK, Spain",,,
tt1104084,Iran,,,
tt1104085,Iran,,,
tt11041136,"Bulgaria, Qatar",,,
tt1104126,UK,,,
tt11041754,Lithuania,,,
tt11046300,India,,,
tt1104684,USA,,,
tt1104688,Italy,,,
tt1104699,UK,,,
tt1104712,Germany,,,
tt1104733,USA,,,
tt1104806,Canada,,,
tt1104814,"Australia, UK, New Zealand",,,
tt1105263,Japan,,,
tt1105281,Sweden,,,
tt1105288,Germany,,,
tt1105289,USA,,,
tt1105300,Poland,,,
tt1105323,Iran,,,
tt1105355,USA,,,
tt1105375,Iran,,,
tt1105380,Iran,,,
tt1105387,Iran,,,
tt1105512,USA,,,
tt1105709,India,,,
tt1105721,India,,,
tt1105727,Canada,,,
tt1105728,Denmark,,,
tt1105730,Canada,,,
tt1105731,Indonesia,,,
tt1105732,Lithuania,,,
tt1105733,India,,,
tt1105734,Norway,,,
tt1105739,France,,,
tt1105740,Romania,,,
tt1105741,India,,,
tt1105742,Canada,,,
tt1105743,Denmark,,,
tt1105747,India,,,
tt1105748,Ireland,,,
tt1105753,Czech Republic,,,
tt11062388,,,,
tt1106447,Canada,,,
tt11066130,India,,,
tt1106754,Iran,,,
tt1106860,USA,,,
tt1106884,USA,,,
tt1107319,USA,,,
tt1107807,Hong Kong,,,
tt1107812,USA,,,
tt1107816,Italy,,,
tt1107846,USA,,,
tt1107850,UK,,,
tt1107860,USA,,,
tt1107948,USA,,,
tt1108850,Sweden,,,
tt1108855,Russia,,,
tt1109477,USA,,,
tt1109478,"France, Switzerland, Luxembourg",,,
tt1109488,USA,,,
tt1109499,USA,,,
tt1109520,USA,,,
tt1109574,USA,,,
tt1109582,UK,,,
tt1109594,USA,,,
tt1109624,"UK, France, USA",,,
tt1110037,Russia,,,
tt1110059,USA,,,
tt1110207,Mexico,,,
tt1110209,Denmark,,,
tt1110212,"Guatemala, USA, Spain",,,
tt1110223,Canada,,,
tt1110240,Japan,,,
tt1110246,China,,,
tt1110272,Sweden,,,
tt11110904,Iceland,,,
tt1111358,Iran,,,
tt1111422,"USA, UK",,,
tt1111831,USA,,,
tt1111876,Australia,,,
tt1111890,Spain,,,
tt1111914,India,,,
tt1111918,"Mexico, USA",,,
tt1111922,France,,,
tt1111944,Spain,,,
tt1111948,USA,,,
tt1111954,"Iran, United Arab Emirates",,,
tt1112110,"India, Australia",,,
tt1112289,Russia,,,
tt1112728,USA,,,
tt1112742,Iran,,,
tt1112756,USA,,,
tt1112782,"USA, Germany",,,
tt1112828,Germany,,,
tt11134856,India,,,
tt1113810,Iran,,,
tt1113827,Canada,,,
tt1113833,Iceland,,,
tt1114239,USA,,,
tt1114677,USA,,,
tt1114680,USA,,,
tt1114690,"Slovenia, Croatia",,,
tt1114710,Serbia,,,
tt1114712,Iceland,,,
tt1114715,Spain,,,
tt1114723,Norway,,,
tt1114725,India,,,
tt1114731,Mexico,,,
tt1114740,USA,,,
tt1114757,Japan,,,
tt1116026,Russia,,,
tt1116182,"UK, Romania, Canada",,,
tt1116183,UK,,,
tt11163028,India,,,
tt1116935,Japan,,,
tt1116944,"Brazil, France, Uruguay",,,
tt1117379,USA,,,
tt1117385,USA,,,
tt1117386,USA,,,
tt1117598,Canada,,,
tt1117636,UK,,,
tt1117668,USA,,,
tt1117960,India,,,
tt1117978,"Chile, France, Portugal",,,
tt1117983,USA,,,
tt1118045,"Serbia, USA, Germany",,,
tt1118084,Poland,,,
tt1118519,Germany,,,
tt1118649,Norway,,,
tt1118655,Australia,,,
tt1118687,USA,,,
tt1119123,"Australia, UK",,,
tt1119133,France,,,
tt1119147,South Africa,,,
tt1119162,Brazil,,,
tt1119178,Germany,,,
tt1119186,USA,,,
tt1119188,India,,,
tt1119191,USA,,,
tt1119194,Japan,,,
tt1119199,South Korea,,,
tt1119211,"Germany, Japan",,,
tt1119614,Malaysia,,,
tt1119646,"USA, Germany",,,
tt1120889,UK,,,
tt1120897,"UK, India",,,
tt1120920,UK,,,
tt1120945,UK,,,
tt1120985,USA,,,
tt1121096,"USA, UK, Canada, China",,,
tt1121786,USA,,,
tt1121794,Japan,,,
tt1121801,Hong Kong,,,
tt1121931,USA,,,
tt1121964,Canada,,,
tt1121977,"USA, Spain",,,
tt1121985,"Taiwan, Philippines",,,
tt1121986,USA,,,
tt1122599,USA,,,
tt1122600,India,,,
tt1122765,USA,,,
tt1122775,USA,,,
tt1122836,"USA, Canada",,,
tt1123372,Malaysia,,,
tt1123373,"China, Hong Kong",,,
tt11238648,Iran,,,
tt1123894,USA,,,
tt1123970,Germany,,,
tt1124001,Israel,,,
tt1124035,USA,,,
tt1124037,USA,,,
tt1124039,USA,,,
tt1124048,USA,,,
tt1124052,"China, Hong Kong",,,
tt1124058,USA,,,
tt1124364,"Mongolia, Russia, USA",,,
tt1124374,Sweden,,,
tt1124377,"France, China, Germany",,,
tt1124378,South Korea,,,
tt1124386,India,,,
tt1124388,USA,,,
tt1124394,"Finland, Czech Republic",,,
